Geneid	gene_name	Mocetinostat_rep3	Mocetinostat_rep2	DMSO_rep2	Mocetinostat_rep1	DMSO_rep3	DMSO_rep1
ENSG00000269054	AC012313.6	1	1	1	6	1	7
ENSG00000252211	RNA5SP473	0	0	0	0	0	0
ENSG00000152475	ZNF837	3	1	5	11	2	12
ENSG00000083845	RPS5	598	420	1424	1297	2128	3667
ENSG00000266640	MIR4754	0	0	1	0	0	3
ENSG00000269855	RNF225	0	0	0	0	1	4
ENSG00000268307	LINC02560	0	0	0	0	0	0
ENSG00000171574	ZNF584	30	23	109	69	144	229
ENSG00000232098	AC012313.1	32	22	68	62	99	153
ENSG00000268543	AC012313.4	5	2	14	3	12	32
ENSG00000268912	AC012313.5	12	2	8	19	16	34
ENSG00000131849	ZNF132	10	8	48	28	54	86
ENSG00000269473	AC012313.8	3	0	18	12	24	29
ENSG00000249471	ZNF324B	19	10	62	29	81	105
ENSG00000083812	ZNF324	21	18	69	71	127	221
ENSG00000083838	ZNF446	7	13	65	23	88	130
ENSG00000269106	AC012313.7	1	3	1	0	0	6
ENSG00000083807	SLC27A5	19	6	30	31	25	53
ENSG00000252334	RNU6-1337P	0	0	3	0	0	0
ENSG00000265272	RN7SL693P	0	0	0	0	0	0
ENSG00000273901	AC012313.9	5	0	0	0	0	1
ENSG00000119574	ZBTB45	24	13	89	56	132	192
ENSG00000264910	RN7SL525P	0	0	0	3	0	0
ENSG00000130726	TRIM28	716	483	2667	1579	3564	6013
ENSG00000275924	MIR6807	0	0	0	0	0	0
ENSG00000130724	CHMP2A	112	100	178	281	268	317
ENSG00000130725	UBE2M	140	91	505	229	582	1093
ENSG00000267858	MZF1-AS1	9	6	34	26	43	50
ENSG00000099326	MZF1	29	16	95	80	138	172
ENSG00000213753	CENPBD1P1	37	13	134	74	174	291
ENSG00000286104	AC016629.3	0	0	0	0	1	0
ENSG00000269032	AC016629.1	0	0	0	0	0	0
ENSG00000269600	AC016629.2	0	0	0	0	0	0
ENSG00000251841	RNU6-1334P	0	0	0	0	0	0
ENSG00000184895	SRY	0	0	0	0	0	0
ENSG00000237659	RNASEH2CP1	0	0	0	0	0	0
ENSG00000232195	TOMM22P2	0	0	0	0	0	0
ENSG00000286130	AC006040.1	0	0	0	0	0	0
ENSG00000129824	RPS4Y1	0	0	0	0	0	0
ENSG00000227289	HSFY3P	0	0	0	0	0	0
ENSG00000229163	NAP1L1P2	0	0	0	0	0	0
ENSG00000278847	AC006157.1	0	0	0	0	0	0
ENSG00000067646	ZFY	0	0	0	0	0	0
ENSG00000233070	ZFY-AS1	0	0	0	0	0	0
ENSG00000223600	EEF1A1P41	0	0	0	0	0	0
ENSG00000231535	LINC00278	0	0	0	0	0	0
ENSG00000234652	AGPAT5P1	0	0	0	0	0	0
ENSG00000216777	PRRC2CP1	0	0	0	0	0	0
ENSG00000176679	TGIF2LY	0	0	0	0	0	0
ENSG00000232927	USP12PY	0	0	0	0	0	0
ENSG00000225653	RNF19BPY	0	0	0	0	0	0
ENSG00000286050	AC012078.2	0	0	0	0	0	0
ENSG00000218410	AC012078.1	0	0	0	1	0	0
ENSG00000229518	UBE2V1P3	0	0	0	0	0	0
ENSG00000229308	AC010737.1	0	0	0	0	0	0
ENSG00000252900	RNU6-303P	0	0	0	0	0	0
ENSG00000225878	SERBP1P2	0	0	0	0	0	0
ENSG00000277930	AC010722.1	0	0	0	0	0	0
ENSG00000099715	PCDH11Y	0	0	0	0	0	0
ENSG00000252468	RNU2-57P	0	0	0	0	0	0
ENSG00000231341	VDAC1P6	0	0	1	7	0	5
ENSG00000235001	EIF4A1P2	1	0	8	2	6	13
ENSG00000214207	KRT18P10	0	0	1	1	0	0
ENSG00000278585	SNX3P1Y	0	0	0	0	0	0
ENSG00000235175	RPL26P37	1	0	0	0	0	0
ENSG00000285470	TUSC2P1	0	0	0	0	0	0
ENSG00000237195	DLGAP5P1	0	0	0	0	0	0
ENSG00000250204	TTTY23B	0	0	0	0	0	0
ENSG00000168757	TSPY2	0	0	0	0	0	0
ENSG00000234830	FAM197Y9	0	0	0	0	0	0
ENSG00000238235	TSPY11P	0	0	0	0	0	0
ENSG00000275352	AC006335.2	0	0	0	0	0	0
ENSG00000234583	TSPY19P	0	0	0	0	0	0
ENSG00000235094	AC006335.1	0	0	0	0	0	0
ENSG00000223744	RBMY2GP	0	0	0	0	0	0
ENSG00000229643	LINC00280	0	0	0	0	0	0
ENSG00000129816	TTTY1B	0	0	0	0	0	0
ENSG00000212856	TTTY2B	0	0	0	0	0	0
ENSG00000237563	TTTY21B	0	0	0	0	0	0
ENSG00000147753	TTTY7	0	0	0	0	0	0
ENSG00000185700	TTTY8B	0	0	0	0	0	0
ENSG00000235895	AC010154.1	0	0	0	0	0	0
ENSG00000232620	TSPY17P	0	0	0	0	0	0
ENSG00000224953	SRIP3	0	0	0	1	0	0
ENSG00000274365	AC013412.1	0	0	0	0	0	0
ENSG00000233634	GOT2P5	0	0	0	0	0	0
ENSG00000099721	AMELY	0	0	0	0	0	0
ENSG00000237701	ATP5PFP1	0	0	0	0	0	0
ENSG00000092377	TBL1Y	0	0	0	0	0	0
ENSG00000273906	AC011297.1	0	0	0	0	0	0
ENSG00000232583	GPR143P	0	0	0	0	0	0
ENSG00000099725	PRKY	0	0	0	0	0	3
ENSG00000252633	RN7SKP282	0	0	0	0	0	0
ENSG00000251996	Y_RNA	0	0	0	0	0	0
ENSG00000252155	RNU6-941P	0	0	0	0	0	0
ENSG00000252472	RNU6-521P	0	0	0	0	0	0
ENSG00000275280	AC007274.3	0	0	0	0	0	0
ENSG00000238073	RBMY2HP	0	0	0	0	0	0
ENSG00000223422	AC007274.1	0	0	0	0	0	0
ENSG00000236435	TSPY12P	0	0	0	0	0	0
ENSG00000236690	AC007274.2	0	0	0	0	0	0
ENSG00000234795	RFTN1P1	0	0	0	0	0	0
ENSG00000237048	TTTY12	0	0	0	0	0	0
ENSG00000278854	AC007275.1	0	0	0	0	0	0
ENSG00000215603	ZNF92P1Y	0	0	0	0	0	0
ENSG00000273863	AC010678.1	0	0	0	0	0	0
ENSG00000244246	ZNF736P8Y	0	0	0	0	0	0
ENSG00000229745	BPY2DP	0	0	0	0	0	0
ENSG00000241200	ZNF736P7Y	0	0	0	0	0	0
ENSG00000239893	ZNF736P9Y	0	0	0	0	0	0
ENSG00000227204	RBMY2JP	0	0	0	0	0	0
ENSG00000225809	RBMY2KP	0	0	0	0	0	0
ENSG00000215601	TSPY24P	0	0	0	0	0	0
ENSG00000224634	ZNF736P6Y	0	0	0	0	0	0
ENSG00000223955	MTND6P1	0	0	0	0	0	0
ENSG00000234179	MTCYBP1	0	0	0	0	0	0
ENSG00000226529	MTND1P1	0	0	0	0	0	0
ENSG00000234850	MTND2P3	0	0	0	0	0	0
ENSG00000227830	TRIM60P3Y	0	0	0	0	0	0
ENSG00000216824	ZNF736P10Y	0	0	0	0	0	0
ENSG00000275866	AC016991.1	0	0	0	0	0	0
ENSG00000286217	AC064829.1	0	0	0	0	0	0
ENSG00000233699	TTTY18	0	0	0	0	0	0
ENSG00000232419	TTTY19	0	0	0	0	0	0
ENSG00000180910	TTTY11	0	0	0	0	0	0
ENSG00000228207	AC007967.2	0	0	0	0	0	0
ENSG00000173357	AC007967.1	0	0	0	0	0	0
ENSG00000273731	AC007967.4	0	0	0	0	0	0
ENSG00000230025	AC007967.3	0	0	0	0	0	0
ENSG00000231988	OFD1P3Y	0	0	0	0	0	0
ENSG00000232235	CDY3P	0	0	0	0	0	0
ENSG00000224408	USP9YP22	0	0	0	0	0	0
ENSG00000238154	USP9YP4	0	0	0	0	0	0
ENSG00000232924	ELOCP4	0	0	0	0	0	0
ENSG00000197038	RBMY1A3P	0	0	0	0	0	0
ENSG00000275310	AC006158.1	0	0	0	0	0	0
ENSG00000232808	TTTY20	0	0	0	0	0	0
ENSG00000233803	TSPY4	0	0	0	0	0	0
ENSG00000225560	FAM197Y8	0	0	0	0	0	0
ENSG00000229549	TSPY8	0	0	0	0	0	0
ENSG00000228383	FAM197Y7	0	0	0	0	0	0
ENSG00000286120	AC006158.2	0	0	0	0	0	0
ENSG00000188656	TSPY7P	0	0	0	0	0	0
ENSG00000237802	FAM197Y6	0	0	0	0	0	0
ENSG00000286173	AC006158.3	0	0	0	0	0	0
ENSG00000228927	TSPY3	0	0	0	0	0	0
ENSG00000225516	FAM197Y5	0	0	0	0	0	0
ENSG00000258992	TSPY1	0	0	0	0	0	0
ENSG00000274196	FAM197Y4	0	0	0	0	0	0
ENSG00000238074	TSPY9P	0	0	0	0	0	0
ENSG00000230066	FAM197Y3	0	0	0	0	0	0
ENSG00000270073	TSPY6P	0	0	0	0	0	0
ENSG00000234803	FAM197Y2	0	0	0	0	0	0
ENSG00000236424	TSPY10	0	0	0	0	0	0
ENSG00000224336	FAM197Y1	0	0	0	0	0	0
ENSG00000236786	TSPY15P	0	0	0	0	0	0
ENSG00000231436	RBMY3AP	0	0	0	0	0	0
ENSG00000234110	TSPY25P	0	0	0	0	0	0
ENSG00000226223	TSPY16P	0	0	0	0	0	0
ENSG00000232617	AC017019.1	0	0	0	0	0	0
ENSG00000183385	TTTY8	0	0	0	0	0	0
ENSG00000147761	TTTY7B	0	0	0	0	0	0
ENSG00000228890	TTTY21	0	0	0	0	0	0
ENSG00000212855	TTTY2	0	0	0	0	0	0
ENSG00000129845	TTTY1	0	0	0	0	0	0
ENSG00000224075	TTTY22	0	0	0	0	0	0
ENSG00000228379	AC010891.1	0	0	0	0	0	0
ENSG00000229208	RBMY2NP	0	0	0	0	0	0
ENSG00000274445	AC006986.1	0	0	0	0	0	0
ENSG00000231874	TSPY18P	0	0	0	0	0	0
ENSG00000187657	TSPY13P	0	0	0	0	0	0
ENSG00000239225	TTTY23	0	0	0	0	0	0
ENSG00000234950	RBMY2OP	0	0	0	0	0	0
ENSG00000236718	RBMY2QP	0	0	0	0	0	0
ENSG00000243643	TSPY20P	0	0	0	0	0	0
ENSG00000225685	TSPY5P	0	0	0	0	0	0
ENSG00000278478	AC006987.1	0	0	0	0	0	0
ENSG00000251766	RNA5SP518	0	0	0	0	0	0
ENSG00000252289	RNA5SP519	0	0	0	0	0	0
ENSG00000231411	DUX4L31	0	0	0	0	0	0
ENSG00000226061	PCMTD1P1	0	0	0	0	0	0
ENSG00000237447	CDC27P2	0	0	0	0	0	0
ENSG00000225840	AC010970.1	0	0	0	0	0	0
ENSG00000251705	RNA5-8SP6	0	0	0	0	0	1
ENSG00000273858	AC140113.4	0	0	0	0	0	0
ENSG00000273693	C2orf27AP1	0	0	0	0	0	0
ENSG00000271365	AC140113.3	0	0	0	0	0	0
ENSG00000271309	AC140113.2	0	0	0	0	0	0
ENSG00000270570	AC140113.1	0	0	0	0	0	0
ENSG00000274231	AC134878.1	0	0	0	0	0	0
ENSG00000278212	AC134878.2	0	2	0	0	0	0
ENSG00000274502	ANKRD20A6P	0	0	0	0	0	0
ENSG00000274162	SNX18P1Y	0	0	0	0	0	0
ENSG00000258567	DUX4L16	0	0	1	2	0	0
ENSG00000259154	DUX4L17	0	0	1	1	1	0
ENSG00000259029	DUX4L18	0	2	0	2	0	0
ENSG00000258991	DUX4L19	0	2	0	3	3	0
ENSG00000270455	PABPC1P5	0	0	0	0	1	0
ENSG00000183704	SLC9B1P1	0	0	0	0	0	0
ENSG00000270242	ACTR3BP1	0	0	0	0	0	0
ENSG00000275828	AC134879.3	0	0	0	0	0	0
ENSG00000225433	MTND1P12	0	0	0	0	0	0
ENSG00000224567	AC134879.1	0	0	0	0	0	0
ENSG00000271375	AC134879.2	0	0	0	0	0	0
ENSG00000234385	RCC2P1	0	0	0	0	0	0
ENSG00000215583	ASS1P6	0	0	0	0	0	0
ENSG00000235649	MXRA5Y	0	0	0	4	0	0
ENSG00000206159	GYG2P1	0	0	0	0	0	0
ENSG00000236477	RPS24P1	0	0	0	0	0	0
ENSG00000232226	ARSFP1	0	0	0	0	0	0
ENSG00000243980	RN7SL702P	0	0	0	0	0	0
ENSG00000232730	FAM8A4P	0	0	0	0	0	0
ENSG00000224060	ARSEP1	0	0	0	0	2	1
ENSG00000225117	ARSDP1	0	0	0	0	0	0
ENSG00000227447	XGY1	0	0	0	0	0	0
ENSG00000114374	USP9Y	0	0	0	0	0	0
ENSG00000226863	SHROOM2P1	0	0	0	0	0	0
ENSG00000233774	MED14P1	0	0	0	0	0	0
ENSG00000286009	AC244213.1	0	0	0	0	0	0
ENSG00000228411	CDY4P	0	0	0	0	0	0
ENSG00000067048	DDX3Y	0	0	0	0	0	0
ENSG00000234059	CASKP1	0	0	0	0	0	0
ENSG00000224035	SFPQP1	0	0	0	0	0	0
ENSG00000235462	TAB3P1	0	0	0	0	0	0
ENSG00000223915	DPPA2P1	0	0	0	0	0	0
ENSG00000183878	UTY	0	0	0	0	0	0
ENSG00000215414	PSMA6P1	0	0	3	0	1	5
ENSG00000154620	TMSB4Y	0	0	0	0	0	0
ENSG00000241859	ANOS2P	0	2	0	2	0	0
ENSG00000129864	VCY	0	0	0	0	0	0
ENSG00000129862	VCY1B	0	0	0	0	0	0
ENSG00000235451	PNPLA4P1	0	0	0	0	0	0
ENSG00000223517	AC010723.1	0	0	0	0	0	0
ENSG00000165246	NLGN4Y	0	0	0	0	0	0
ENSG00000226555	AGKP1	0	0	0	0	0	0
ENSG00000228787	NLGN4Y-AS1	0	0	0	0	0	0
ENSG00000236131	MED13P1	0	0	0	0	0	0
ENSG00000227949	CYCSP46	0	0	0	0	0	0
ENSG00000224518	AC006989.1	0	0	0	0	0	0
ENSG00000234620	PUDPP1	0	0	0	0	0	0
ENSG00000227166	STSP1	0	0	0	0	0	0
ENSG00000252689	AC011749.1	0	0	0	0	0	0
ENSG00000252173	RNU6-109P	0	0	0	0	0	0
ENSG00000252323	RNU6-184P	0	0	0	0	0	0
ENSG00000286201	AC011751.1	0	0	0	0	0	0
ENSG00000228518	SURF6P1	0	0	0	0	0	0
ENSG00000271595	ELOCP35	0	0	0	0	0	0
ENSG00000224989	FAM41AY1	0	0	0	0	0	0
ENSG00000283076	AC015978.2	0	0	0	0	0	0
ENSG00000228578	TUBB1P2	0	0	0	0	0	0
ENSG00000230663	FAM224B	0	0	0	0	0	0
ENSG00000252315	RNA5SP520	0	0	0	0	0	0
ENSG00000252012	RNA5SP521	0	0	0	0	0	0
ENSG00000273966	AC015978.1	0	0	0	0	0	0
ENSG00000238191	CLUHP1	0	0	0	0	0	0
ENSG00000226353	TAF9P1	0	0	0	0	0	0
ENSG00000275578	AC007742.2	0	0	0	0	0	0
ENSG00000226449	CDY5P	0	0	0	0	0	0
ENSG00000225896	AC007742.1	0	0	0	0	0	0
ENSG00000224166	PRYP1	0	0	0	0	0	0
ENSG00000229129	ACTG1P2	0	0	0	0	0	0
ENSG00000250868	XKRY	0	0	0	0	0	0
ENSG00000223555	USP9YP23	0	0	0	0	0	0
ENSG00000235521	USP9YP27	0	0	0	0	0	0
ENSG00000252513	RNU1-128P	0	0	0	0	0	0
ENSG00000224964	TRAPPC2P3	0	0	0	0	0	0
ENSG00000226011	OFD1P1Y	0	0	0	0	0	0
ENSG00000225740	ELOCP6	0	0	0	0	0	0
ENSG00000129873	CDY2B	0	0	0	0	0	0
ENSG00000229138	CDY6P	0	0	0	0	0	0
ENSG00000224485	USP9YP7	0	0	0	0	0	0
ENSG00000226116	USP9YP6	0	0	0	0	0	0
ENSG00000237558	CDY7P	0	0	0	0	0	0
ENSG00000233378	USP9YP34	0	0	0	0	0	0
ENSG00000237616	USP9YP32	0	0	0	0	0	0
ENSG00000224033	CDY8P	0	0	0	0	0	0
ENSG00000182415	CDY2A	0	0	0	0	0	0
ENSG00000230412	ELOCP12	0	0	0	0	0	0
ENSG00000226611	OFD1P2Y	0	0	0	0	0	0
ENSG00000225895	TRAPPC2P8	0	0	0	0	0	0
ENSG00000233120	USP9YP15	0	0	0	0	0	0
ENSG00000252166	RNU1-95P	0	0	0	0	0	0
ENSG00000232744	USP9YP16	0	0	0	0	0	0
ENSG00000244646	XKRY2	0	0	0	0	0	0
ENSG00000229465	ACTG1P11	0	0	0	0	0	0
ENSG00000231311	PRYP2	0	0	0	0	0	0
ENSG00000236599	ELOCP26	0	0	0	0	0	0
ENSG00000232899	CDY9P	0	0	0	0	0	0
ENSG00000229302	TAF9P2	0	0	0	0	0	0
ENSG00000228945	CLUHP2	0	0	0	0	0	0
ENSG00000233522	FAM224A	0	0	0	0	0	0
ENSG00000278391	AC007241.1	0	0	0	0	0	0
ENSG00000251953	RNA5SP522	0	0	0	0	0	0
ENSG00000252667	RNA5SP523	0	0	0	0	0	0
ENSG00000249726	TUBB1P1	0	0	0	0	0	0
ENSG00000282909	AC007241.2	0	0	0	0	0	0
ENSG00000226362	FAM41AY2	0	0	0	0	0	0
ENSG00000225716	ELOCP13	0	0	0	0	0	0
ENSG00000229406	OFD1P4Y	0	0	0	0	0	0
ENSG00000227494	USP9YP14	0	0	0	0	0	0
ENSG00000252209	RNU1-48P	0	0	0	0	0	0
ENSG00000249634	USP9YP5	0	0	0	0	0	0
ENSG00000251510	AC022486.1	0	0	0	0	0	0
ENSG00000238067	XKRYP1	0	0	0	0	0	0
ENSG00000233546	PRYP5	0	0	0	0	0	0
ENSG00000230377	ELOCP7	0	0	0	0	0	0
ENSG00000250951	USP9YP1	0	0	0	0	0	0
ENSG00000172468	HSFY1	0	0	0	0	0	0
ENSG00000230458	GPM6BP1	0	0	0	0	0	0
ENSG00000131007	TTTY9B	0	0	0	0	0	0
ENSG00000240438	OFD1P5Y	0	0	0	0	0	0
ENSG00000235479	RAB9AP4	0	0	0	0	0	0
ENSG00000249606	TRAPPC2P7	0	0	0	0	0	0
ENSG00000242153	OFD1P6Y	0	0	0	0	0	0
ENSG00000169953	HSFY2	0	0	0	0	0	0
ENSG00000236429	GPM6BP2	0	0	0	0	0	0
ENSG00000176728	TTTY14	0	0	0	0	0	0
ENSG00000249501	USP9YP2	0	0	0	0	0	0
ENSG00000228193	ELOCP14	0	0	0	0	0	0
ENSG00000248573	PRYP6	0	0	0	0	0	0
ENSG00000230904	XKRYP2	0	0	0	0	0	0
ENSG00000238135	USP9YP10	0	0	0	0	0	0
ENSG00000224151	USP9YP28	0	0	0	0	0	0
ENSG00000251970	RNU1-41P	0	0	0	0	0	0
ENSG00000238088	OFD1P7Y	0	0	0	0	0	0
ENSG00000217179	MTCYBP2	0	0	0	0	0	0
ENSG00000217896	ZNF839P1	0	0	0	0	0	0
ENSG00000185275	CD24P4	0	0	0	0	0	0
ENSG00000252766	RNU6-255P	0	0	0	0	0	0
ENSG00000286265	AC007244.1	0	0	0	0	0	0
ENSG00000274282	AC010133.1	0	0	0	0	0	0
ENSG00000234529	GAPDHP19	0	0	0	0	0	0
ENSG00000215580	BCORP1	0	0	0	0	0	0
ENSG00000131002	TXLNGY	0	0	0	0	0	0
ENSG00000267793	AC009977.1	0	0	0	0	0	0
ENSG00000260197	AC010889.1	0	0	0	0	0	0
ENSG00000012817	KDM5D	0	0	0	0	0	0
ENSG00000288049	AC010889.2	0	0	0	0	0	0
ENSG00000274837	AC009233.1	0	0	0	0	0	0
ENSG00000237997	RCC2P2	0	0	0	0	0	0
ENSG00000232522	ZNF886P	0	0	0	0	0	0
ENSG00000228764	ZNF885P	0	0	0	0	0	0
ENSG00000229236	TTTY10	0	1	3	2	0	0
ENSG00000277438	KDM5DP1	0	0	0	0	0	0
ENSG00000198692	EIF1AY	0	0	0	0	0	0
ENSG00000286247	AC009494.2	0	0	0	0	0	0
ENSG00000225624	TBL1YP1	0	0	0	0	0	0
ENSG00000280969	RPS4Y2	0	0	0	0	0	0
ENSG00000224482	HSFY4P	0	0	0	0	0	0
ENSG00000216844	AC009494.1	0	0	0	0	0	0
ENSG00000229551	GAPDHP17	0	0	0	0	0	0
ENSG00000226504	TMEM167AP1	0	0	0	0	0	0
ENSG00000254488	AC007876.1	0	0	0	0	0	0
ENSG00000237427	TOMM22P1	0	0	0	0	0	0
ENSG00000232634	NEFLP1	0	0	0	0	0	0
ENSG00000226918	AC010086.1	0	0	0	0	0	0
ENSG00000183146	PRORY	0	0	0	0	0	0
ENSG00000223637	RBMY2EP	0	0	0	0	0	0
ENSG00000236615	AC010086.2	0	0	0	0	0	0
ENSG00000288057	AC010086.3	0	0	0	0	0	0
ENSG00000237269	RBMY2TP	0	0	0	0	0	0
ENSG00000169849	TSPY14P	0	0	0	0	0	0
ENSG00000169811	RBMY1HP	0	0	0	0	0	0
ENSG00000242393	AC010141.2	0	0	0	0	0	0
ENSG00000242875	RBMY1B	0	0	0	0	0	0
ENSG00000234414	RBMY1A1	0	0	0	0	0	0
ENSG00000228257	AC010141.1	0	0	0	0	0	0
ENSG00000184991	TTTY13	0	0	0	0	0	0
ENSG00000271123	ELOCP5	0	0	0	0	0	0
ENSG00000226042	CDY10P	0	0	0	0	0	0
ENSG00000237023	USP9YP3	0	0	0	0	0	0
ENSG00000229416	USP9YP8	0	0	0	0	0	0
ENSG00000230029	CDY11P	0	0	0	0	0	0
ENSG00000277519	OFD1P16Y	0	0	0	0	0	0
ENSG00000286187	AC024236.1	0	0	0	0	0	0
ENSG00000229725	AC007322.2	0	0	0	0	0	0
ENSG00000244395	RBMY1D	0	0	0	0	0	0
ENSG00000251618	AC007322.4	0	0	0	0	0	0
ENSG00000242389	RBMY1E	0	0	0	0	0	0
ENSG00000227444	AC007322.1	0	0	0	0	0	0
ENSG00000226092	RBMY2AP	0	0	0	0	0	0
ENSG00000237968	AC007322.3	0	0	0	0	0	0
ENSG00000231159	OFD1P8Y	0	0	0	0	0	0
ENSG00000232475	HSFY5P	0	0	0	0	0	0
ENSG00000229553	USP9YP17	0	0	0	0	0	0
ENSG00000228850	CDY12P	0	0	0	0	0	0
ENSG00000232029	ELOCP15	0	0	0	0	0	0
ENSG00000169807	PRY2	0	0	0	0	0	0
ENSG00000236951	AC007359.1	0	0	0	0	0	0
ENSG00000131548	TTTY6B	0	0	0	0	0	0
ENSG00000169800	RBMY1F	0	0	0	0	0	0
ENSG00000229159	TSPY23P	0	0	0	0	0	0
ENSG00000225615	RBMY2UP	0	0	0	0	0	0
ENSG00000229234	RBMY1KP	0	0	0	0	0	0
ENSG00000215560	TTTY5	0	0	0	0	0	0
ENSG00000229940	TSPY22P	0	0	0	0	0	0
ENSG00000243040	RBMY2FP	0	0	0	0	0	0
ENSG00000259247	TTTY25P	0	0	0	0	0	0
ENSG00000237902	TSPY21P	0	0	0	0	0	0
ENSG00000226941	RBMY1J	0	0	0	0	0	0
ENSG00000235059	AC008175.1	0	0	0	0	0	0
ENSG00000131538	TTTY6	0	0	0	0	0	0
ENSG00000169789	PRY	0	0	0	0	0	0
ENSG00000234131	ELOCP8	0	0	0	0	0	0
ENSG00000224873	CDY13P	0	0	0	0	0	0
ENSG00000230814	USP9YP24	0	0	0	0	0	0
ENSG00000228571	HSFY7P	0	0	0	0	0	0
ENSG00000230476	OFD1P9Y	0	0	0	0	0	0
ENSG00000273589	AC008175.2	0	0	0	0	0	0
ENSG00000224657	RBMY2BP	0	0	0	0	0	0
ENSG00000224917	AC016694.1	0	0	0	0	0	0
ENSG00000230727	RBMY2WP	0	0	0	0	0	0
ENSG00000228240	TTTY17A	0	0	0	0	0	0
ENSG00000276829	AC016911.1	0	0	0	0	0	0
ENSG00000215537	ZNF736P11Y	0	0	0	0	0	0
ENSG00000226906	TTTY4	0	0	0	0	0	0
ENSG00000183753	BPY2	0	0	0	0	0	0
